,x,y,low,upper,weight
0,9.184962431743298,11.348094715335332,250,500,20
1,-13.971814680332173,-2.9319919632812876,250,250,20
2,15.974738205141684,15.149745251319054,500,500,5
3,-5.662704311256551,-9.123178751747968,25,25,20
4,-2.5791590844921117,3.9661624565442644,100,100,5
5,2.1640313374953237,-9.713725492187265,25,50,20
6,8.70432221642514,-4.564971712588765,50,100,20
7,11.253843711720442,16.433188621509743,25,50,10
8,-14.006721166928342,-3.5774247255451073,0,25,5
9,4.26135200266517,12.140611810095507,25,25,5
10,15.137809410792748,-4.924219049293651,25,25,5
11,13.588121440803597,14.591351910245777,500,500,10
12,18.65842053808929,-15.062451769002898,0,25,20
13,10.779520039966943,-2.0448815151351667,25,25,10
14,-1.9408475459261787,9.40612595411227,250,250,20
15,18.511911859405878,-0.7494690830321886,0,25,20
16,18.496647415741677,-15.179986184078832,50,100,10
17,17.201425330846348,-9.27676261417934,500,500,10
18,12.836432725224377,-9.550389028213573,100,100,10
19,-11.734440215484474,12.021400501865976,50,100,10
20,12.127663148068116,3.676849258124463,0,25,10
21,6.068871999454004,5.449794797138562,50,100,10
22,19.527564622358994,-11.355935351022723,100,100,10
23,-19.41600571081491,7.583762608979107,250,250,20
24,-5.293164387356519,16.653357136188333,500,500,10
25,-17.20076719740854,0.5242935213056228,250,250,10
26,-14.232738580489116,-13.40230764898073,500,500,10
27,14.904004405604233,16.075456913927454,250,250,5
28,15.702779619369622,3.704988261265978,25,50,20
29,17.28334681646308,16.125454870324027,25,25,10
30,-19.564748352739105,4.876438175548337,250,500,10
31,-5.647233381359769,2.5125318489071837,0,25,20
32,-14.543800739156026,-11.099673200122805,250,500,5
33,-8.735330937092964,19.657005089933982,25,25,10
34,-1.8942626454380047,19.822583127592175,0,25,20
35,-16.482383896781016,3.2406554413441704,25,50,5
36,-17.480026514971776,-18.244683523038777,50,100,20
37,-8.500327030824586,-1.785276199773893,0,25,20
38,14.278107662804295,-6.595398786769277,0,25,20
39,-18.002923095268862,-0.5822140662367978,100,100,10
40,1.7804935328903468,0.5987370979075379,250,250,20
41,8.69949999882185,-1.9152732635164362,0,25,20
42,11.388904333865074,-4.901738767125305,500,500,5
43,13.733134671185866,-12.471914802451295,50,50,20
44,3.3602537311362326,-2.031064736133441,250,250,20
45,2.2528615200917415,11.273012294553016,0,25,20
46,-4.394968098436616,-4.201018275257326,100,100,5
47,-7.875239420214131,-13.072913436497192,0,25,20
48,2.3016869973574714,-11.958198766286827,250,250,20
49,-9.269813942719264,9.0662507210956,100,200,20
