,x,y,low,upper,weight
0,1.1566305723273844,0.3117941619431148,50,50,10
1,-1.916486094540757,0.7081163416010177,25,50,20
2,0.5356646680539305,2.2895867326508847,0,25,5
3,0.28390057756480225,-2.0487191864042416,100,100,20
4,1.9144129079000844,-0.006278426734718234,0,25,20
5,-1.630890098191874,-1.4237344772381222,50,50,5
6,-1.9472626414899978,0.6318046868569343,50,50,5
7,-0.6935091383074177,0.4782889659458345,50,100,5
8,0.16208712661728253,-2.1403566859075127,500,500,5
9,-0.18922240088245612,1.3019743006366706,100,200,20
10,-1.8514626530605454,-0.5194688151699045,50,100,10
11,1.0916752789717616,0.7587069644573265,50,100,5
12,2.096368066375285,1.1824354819262788,100,100,5
13,-0.5388734730200868,-1.0083403522711032,500,500,20
14,-0.45703630611648727,-0.8548817621293296,500,500,5
15,-2.023960545229742,-0.5544825392036823,25,50,20
16,-0.654185327376493,0.5992235623871722,50,100,5
17,0.5422580812403659,0.9479348898317097,250,250,10
18,-0.8075981425280754,-2.330639446855467,50,100,20
19,1.155556648476599,-0.04024675226835406,500,500,20
