,x,y,low,upper,weight
0,4.549482263236486,7.055357649634445,500,500,20
1,-9.284808331570149,1.525421247249021,250,250,5
2,0.6333192139741186,5.5746946660545955,25,25,10
3,7.94723111225932,7.396247286010663,250,500,20
4,5.303391826175609,-2.8486720201578404,250,500,5
5,-0.889887986896623,7.780705755191985,100,100,5
6,9.162112775068238,3.2210454529207304,0,25,10
7,-1.6560779543346875,6.705148107137514,50,100,10
8,-5.089729662198801,6.766295229149041,25,25,10
9,-4.748188293877953,-3.3666515233719485,0,25,5
10,8.589648233147898,-6.105353228954195,500,500,5
11,6.7023040862882794,-8.37483144480128,0,25,5
12,-8.42606738348065,9.61281482082024,50,100,20
13,-8.237287654355745,4.886091203448707,50,100,10
14,4.323540479486024,4.436860464904166,0,25,10
15,-6.720720501855393,-0.1517504652331354,25,25,5
16,-2.0800152959750946,-6.52079796687288,25,50,20
17,-5.38032274104991,8.923571125845676,250,250,5
18,-5.604593406577929,-5.346945666932834,50,50,20
19,5.093478717011273,-0.9303262268373995,50,50,5
20,1.8729005177790565,-2.3650714963159984,25,50,5
21,-7.433760954551422,8.309121870976853,0,25,5
22,-4.466747891678235,0.22580934963926147,100,100,20
23,6.782801846878389,2.3426829592644047,0,25,20
24,0.42372134398276984,-6.248356814531249,250,250,10
25,1.9154592361535432,5.397200520685114,50,50,20
26,-2.875514443043576,4.143753796069525,100,100,20
27,-8.147409142739939,4.4487122932035135,50,100,10
28,-3.7116192957566296,0.33981760551558615,25,50,20
29,-3.256592596358889,-9.038561626904206,500,500,20
30,-6.9304468993367285,6.646019385955434,0,25,20
31,4.314421007469411,9.283259583279431,500,500,20
32,-2.5433443609844026,0.7010155752917218,50,100,5
33,-5.52673029373323,5.838320365476029,50,100,5
34,1.526205610250468,3.6823260883613926,250,250,10
35,0.7155208855893829,-1.7426288422858853,500,500,5
36,9.631740384503601,-5.604211008114439,25,25,20
37,6.850078372980203,8.586483770624437,50,100,5
38,2.544381956381219,3.8886895401759514,0,25,5
39,2.5588161447560527,9.714757257231927,0,25,10
40,-8.439552043546463,-7.77279982295868,25,50,10
41,6.3060691322835964,-0.8383535514076783,250,250,20
42,3.5917250497258344,-5.921247015341309,0,25,10
43,9.113598277859044,-0.6354683069410925,250,250,10
44,3.25403502147676,4.739964048517484,25,50,20
45,-2.2833368419336626,8.607159438330012,100,100,5
46,2.969717070825091,3.2507465673973357,25,25,5
47,0.6168194737402288,-8.270424080647047,50,100,10
48,-2.900349795084738,-5.764778104313497,25,50,20
49,5.547072489234887,4.760181356060922,50,100,5
